ID,City,City_Development_Index,Gender,Education,Major,Experience,Company_Size,Company_Type,Previous_Job,Training_Hours,Target
17460,City_No_16,0.91,Female,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0
18657,City_No_102,0.804,,Graduate,STEM,3,,,never,53,1
9384,City_No_61,0.913,Male,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0
4269,City_No_67,0.855,Female,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0
14935,City_No_103,0.92,Male,High School,,11,500-999,Pvt Ltd,1,7,0
28033,City_No_136,0.897,Male,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0
1568,City_No_99,0.915,Male,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0
15465,City_No_100,0.887,Male,High School,,2,50-99,Public Sector,1,82,0
26233,City_No_16,0.91,Male,Graduate,STEM,2,10000+,Pvt Ltd,1,58,0
24729,City_No_104,0.924,,Graduate,STEM,9,10/49,Pvt Ltd,1,94,0
29440,City_No_21,0.624,Male,Graduate,STEM,4,<10,,2,60,1
32652,City_No_65,0.802,Male,Masters,STEM,5,100-500,Pvt Ltd,4,124,0
28556,City_No_149,0.6890000000000001,,Primary School,,2,,,2,46,0
12875,City_No_152,0.698,Male,Masters,STEM,3,,NGO,2,57,1
21078,City_No_160,0.92,Female,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0
30331,City_No_103,0.92,,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101,0
5899,City_No_150,0.698,Male,Primary School,,3,,Pvt Ltd,never,31,0
22787,City_No_136,0.897,Male,Graduate,STEM,>20,,,1,36,0
27435,City_No_36,0.893,Male,Graduate,STEM,15,,,4,198,0
2855,City_No_16,0.91,Male,Masters,STEM,5,10000+,Pvt Ltd,never,31,0
18385,City_No_11,0.55,,Masters,STEM,9,50-99,Pvt Ltd,1,12,0
27866,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Funded Startup,1,31,0
7328,City_No_103,0.92,Male,Graduate,STEM,20,,,>4,26,1
24807,City_No_103,0.92,Male,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0
27113,City_No_21,0.624,Male,Graduate,STEM,11,,,>4,8,1
6008,City_No_16,0.91,Male,High School,,>20,100-500,Pvt Ltd,>4,38,0
760,City_No_23,0.899,Male,Graduate,Humanities,16,,,2,8,0
2990,City_No_173,0.878,Male,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1
28229,City_No_40,0.7759999999999999,Male,Graduate,STEM,18,100-500,Funded Startup,>4,51,0
4162,City_No_102,0.804,Male,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0
27326,City_No_114,0.926,Male,High School,,7,,,1,17,0
604,City_No_16,0.91,Male,,,3,,,never,24,0
2194,City_No_23,0.899,Male,Graduate,STEM,5,10/49,Funded Startup,1,19,0
21564,City_No_21,0.624,Male,Masters,STEM,9,50-99,Pvt Ltd,2,46,1
17432,City_No_16,0.91,Female,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0
13952,City_No_160,0.92,Male,Masters,STEM,>20,,,>4,23,1
1988,City_No_36,0.893,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,0
23691,City_No_21,0.624,,Masters,STEM,4,,,never,46,1
10481,City_No_102,0.804,,Graduate,Business Degree,<1,,,never,214,0
8540,City_No_103,0.92,Male,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0
8806,City_No_103,0.92,Female,Graduate,STEM,<1,,,never,22,1
15468,City_No_114,0.926,Male,Masters,STEM,15,100-500,Pvt Ltd,2,65,0
32747,City_No_160,0.92,,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0
1297,City_No_103,0.92,Male,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0
4075,City_No_100,0.887,Male,Graduate,STEM,4,,,1,52,1
12772,City_No_136,0.897,,Masters,STEM,14,,,>4,21,0
22517,City_No_114,0.926,Male,Graduate,STEM,3,1000-4999,Public Sector,1,86,0
26388,City_No_136,0.897,Male,Masters,STEM,5,,,4,288,1
30676,City_No_16,0.91,Male,Masters,STEM,>20,100-500,Pvt Ltd,>4,53,0
18376,City_No_75,0.939,Male,Graduate,STEM,17,50-99,,1,60,0
10970,City_No_16,0.91,Male,Masters,STEM,18,,,>4,178,0
29961,City_No_75,0.939,Male,Phd,STEM,>20,50-99,Pvt Ltd,2,166,0
5136,City_No_104,0.924,Male,Phd,Humanities,>20,,,1,62,0
20369,City_No_21,0.624,Male,Graduate,STEM,7,10000+,,1,35,0
23505,City_No_103,0.92,Male,Graduate,STEM,17,100-500,Pvt Ltd,>4,106,0
11751,City_No_138,0.836,Male,Graduate,STEM,6,<10,Pvt Ltd,never,58,0
12038,City_No_90,0.698,Male,Masters,,,,,,44,1
28590,City_No_16,0.91,Male,Masters,STEM,6,50-99,Funded Startup,1,72,0
32699,City_No_103,0.92,,High School,,18,10000+,Pvt Ltd,1,80,0
10370,City_No_75,0.939,Male,Masters,STEM,16,5000-9999,NGO,2,166,0
4095,City_No_10,0.895,,Masters,STEM,>20,100-500,Pvt Ltd,1,25,0
5340,City_No_103,0.92,Male,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109,0
9217,City_No_71,0.884,Male,Graduate,STEM,1,<10,Early Stage Startup,1,37,0
15294,City_No_11,0.55,,Graduate,STEM,4,,,never,55,1
23901,City_No_103,0.92,Male,,,3,,,never,32,0
5673,City_No_45,0.89,Male,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0
25421,City_No_103,0.92,Male,Graduate,STEM,16,50-99,Funded Startup,1,84,0
20698,City_No_114,0.926,Male,Graduate,STEM,>20,500-999,NGO,1,72,0
41,City_No_100,0.887,Male,High School,,>20,100-500,Pvt Ltd,1,47,0
23636,City_No_67,0.855,Male,Graduate,STEM,12,,,4,47,0
9387,City_No_73,0.754,Male,High School,,6,<10,Funded Startup,2,20,0
21466,City_No_21,0.624,Male,Graduate,STEM,8,,,1,198,1
9515,City_No_103,0.92,Male,Graduate,Other,2,1000-4999,Public Sector,1,64,0
20743,City_No_50,0.8959999999999999,Male,Masters,STEM,15,10000+,Pvt Ltd,>4,23,1
25766,City_No_71,0.884,Male,Masters,STEM,14,100-500,Public Sector,3,96,0
4626,City_No_21,0.624,Male,High School,,2,,Pvt Ltd,never,306,0
4642,City_No_73,0.754,Male,Graduate,STEM,9,<10,NGO,1,8,0
16178,City_No_46,0.762,Male,Graduate,STEM,>20,100-500,Pvt Ltd,1,48,0
1829,City_No_21,0.624,Male,Graduate,STEM,8,10/49,Pvt Ltd,1,98,1
2377,City_No_114,0.926,,Phd,STEM,7,500-999,NGO,never,46,0
8287,City_No_103,0.92,Male,Graduate,STEM,1,,,1,53,1
10529,City_No_103,0.92,Male,Graduate,Arts,>20,<10,Pvt Ltd,1,102,0
30608,City_No_160,0.92,,Graduate,STEM,4,,,1,76,0
27546,City_No_103,0.92,Male,Primary School,,1,,,never,43,0
32324,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,32,0
8442,City_No_67,0.855,,Graduate,STEM,5,,,1,54,0
8151,City_No_162,0.767,,Masters,STEM,8,10/49,Pvt Ltd,1,7,0
15796,City_No_71,0.884,Female,Masters,STEM,3,,,2,322,1
9420,City_No_80,0.847,,,,>20,500-999,,never,96,0
17083,City_No_160,0.92,Female,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7,0
16414,City_No_16,0.91,Male,Graduate,STEM,16,10/49,Pvt Ltd,1,53,0
32340,City_No_67,0.855,Male,Graduate,STEM,10,10/49,Funded Startup,1,161,0
18462,City_No_136,0.897,Male,Masters,STEM,8,10/49,Pvt Ltd,1,11,0
7996,City_No_41,0.8270000000000001,,Graduate,STEM,9,100-500,Public Sector,2,6,0
30636,City_No_21,0.624,Male,Graduate,STEM,1,50-99,,1,72,1
29982,City_No_105,0.794,Female,Masters,Humanities,6,50-99,Pvt Ltd,1,182,0
29217,City_No_75,0.939,Male,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67,0
18454,City_No_128,0.527,Female,Graduate,STEM,1,,,1,50,0
22508,City_No_71,0.884,Female,Graduate,STEM,5,100-500,Pvt Ltd,1,16,0
25969,City_No_16,0.91,Male,Graduate,STEM,>20,10000+,Pvt Ltd,>4,38,0
28080,City_No_103,0.92,Other,Graduate,Arts,5,10/49,Early Stage Startup,1,98,0
21134,City_No_70,0.698,Male,Graduate,STEM,4,,,2,7,1
30925,City_No_160,0.92,Male,Graduate,STEM,2,,,1,88,0
29000,City_No_71,0.884,Male,Masters,STEM,4,100-500,Pvt Ltd,2,112,0
26925,City_No_158,0.7659999999999999,Other,Graduate,STEM,15,5000-9999,,never,30,1
7696,City_No_123,0.738,,Graduate,STEM,9,50-99,Funded Startup,1,9,0
25525,City_No_67,0.855,Other,High School,,4,10000+,Pvt Ltd,1,36,0
21989,City_No_16,0.91,Male,Graduate,STEM,19,100-500,Pvt Ltd,4,24,0
10984,City_No_103,0.92,Male,Masters,Humanities,2,10000+,NGO,1,28,0
26543,City_No_173,0.878,Male,Graduate,STEM,10,50-99,Public Sector,1,166,0
32043,City_No_21,0.624,Male,Masters,STEM,10,50-99,Pvt Ltd,2,61,1
15343,City_No_46,0.762,Male,Graduate,STEM,>20,50-99,Public Sector,3,24,0
30967,City_No_16,0.91,Male,Graduate,STEM,10,,,1,8,1
30191,City_No_165,0.903,Male,Graduate,STEM,9,,,1,133,0
13537,City_No_67,0.855,Male,Graduate,STEM,14,,,>4,143,0
23185,City_No_173,0.878,Male,Graduate,STEM,>20,10/49,Pvt Ltd,>4,29,0
1434,City_No_103,0.92,,Graduate,STEM,7,10000+,Pvt Ltd,1,53,0
9600,City_No_103,0.92,Male,Graduate,STEM,9,10000+,Public Sector,>4,11,1
25963,City_No_21,0.624,Male,Graduate,STEM,4,50-99,,1,7,0
5141,City_No_46,0.762,Male,Graduate,STEM,8,50-99,Pvt Ltd,>4,87,0
657,City_No_103,0.92,Male,Graduate,STEM,8,10/49,Funded Startup,1,18,0
29991,City_No_41,0.8270000000000001,Male,Graduate,Arts,9,1000-4999,Pvt Ltd,1,76,1
18759,City_No_21,0.624,Male,Graduate,STEM,6,10000+,Pvt Ltd,1,114,0
23081,City_No_103,0.92,,High School,,5,,,,56,0
5731,City_No_16,0.91,Male,Graduate,STEM,7,50-99,,>4,30,0
20135,City_No_83,0.923,Male,Graduate,STEM,>20,500-999,Pvt Ltd,>4,80,0
18620,City_No_40,0.7759999999999999,Male,Graduate,STEM,14,1000-4999,Pvt Ltd,never,52,0
24226,City_No_21,0.624,Female,Graduate,STEM,<1,50-99,Pvt Ltd,1,13,0
10092,City_No_162,0.767,,Graduate,STEM,4,100-500,Public Sector,never,42,0
1950,City_No_162,0.767,,Masters,STEM,6,50-99,Pvt Ltd,1,56,1
7909,City_No_21,0.624,Male,Primary School,,2,,,never,12,1
11966,City_No_138,0.836,Male,Masters,Humanities,2,100-500,Pvt Ltd,1,36,0
10017,City_No_114,0.926,Male,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,67,0
28391,City_No_21,0.624,,Graduate,STEM,8,50-99,Pvt Ltd,1,13,1
361,City_No_103,0.92,Male,Graduate,STEM,9,,Pvt Ltd,1,100,0
20797,City_No_16,0.91,Male,Phd,STEM,15,10000+,Pvt Ltd,1,58,0
25041,City_No_21,0.624,Male,Graduate,STEM,7,100-500,Pvt Ltd,1,18,1
18476,City_No_21,0.624,,Masters,STEM,2,10000+,Pvt Ltd,2,90,1
26668,City_No_12,0.64,,Masters,STEM,6,10000+,,1,59,0
18586,City_No_102,0.804,,Masters,STEM,2,10000+,Pvt Ltd,2,35,0
17783,City_No_65,0.802,Male,Graduate,STEM,<1,10000+,Pvt Ltd,2,11,0
13256,City_No_21,0.624,Male,Graduate,STEM,4,,,2,15,1
6283,City_No_103,0.92,Male,Graduate,Other,10,50-99,Pvt Ltd,>4,206,0
2586,City_No_7,0.647,,Masters,STEM,9,50-99,Pvt Ltd,1,130,0
15279,City_No_103,0.92,,,,1,,,never,30,0
28468,City_No_28,0.939,Male,Masters,STEM,>20,10000+,Pvt Ltd,>4,88,0
17941,City_No_21,0.624,,Masters,Business Degree,<1,10000+,Pvt Ltd,1,18,0
23384,City_No_21,0.624,,Graduate,STEM,8,10/49,Pvt Ltd,1,41,0
4978,City_No_114,0.926,Male,Masters,STEM,14,10000+,Pvt Ltd,2,16,0
28641,City_No_104,0.924,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,95,0
28915,City_No_21,0.624,Male,Graduate,STEM,6,,Public Sector,1,53,0
33367,City_No_103,0.92,Male,Graduate,STEM,>20,,,>4,220,1
14999,City_No_67,0.855,,Masters,STEM,>20,50-99,Pvt Ltd,2,21,0
3999,City_No_72,0.795,Male,Masters,STEM,>20,100-500,Public Sector,>4,94,0
9860,City_No_103,0.92,Male,Graduate,No Major,17,10/49,Pvt Ltd,3,20,0
31153,City_No_101,0.5579999999999999,Male,Graduate,STEM,8,,,never,47,1
26616,City_No_103,0.92,Male,Graduate,STEM,>20,,,2,60,0
24366,City_No_21,0.624,Male,Graduate,STEM,6,10000+,Pvt Ltd,4,78,1
19986,City_No_103,0.92,,Graduate,STEM,4,10000+,Public Sector,1,5,0
17786,City_No_105,0.794,Male,,,6,50-99,,1,20,0
1396,City_No_75,0.939,Male,Graduate,STEM,>20,10000+,Pvt Ltd,3,2,0
22954,City_No_105,0.794,Female,Graduate,STEM,9,100-500,Pvt Ltd,>4,206,0
14775,City_No_67,0.855,Male,High School,,12,,,1,90,0
1563,City_No_19,0.682,Male,Graduate,STEM,12,100-500,Pvt Ltd,3,25,0
29612,City_No_21,0.624,Male,Graduate,STEM,5,10/49,Pvt Ltd,1,8,1
23856,City_No_114,0.926,Male,Graduate,STEM,9,500-999,Pvt Ltd,2,22,0
30441,City_No_103,0.92,Male,Graduate,Humanities,19,100-500,Pvt Ltd,>4,90,0
22742,City_No_16,0.91,,Graduate,STEM,9,<10,Early Stage Startup,1,56,0
30265,City_No_103,0.92,Male,High School,,10,,,2,81,1
11545,City_No_114,0.926,Male,Graduate,STEM,7,<10,Pvt Ltd,1,120,0
2404,City_No_21,0.624,Male,Graduate,STEM,4,50-99,Pvt Ltd,never,18,1
7243,City_No_100,0.887,,High School,,>20,50-99,Pvt Ltd,never,19,0
19555,City_No_65,0.802,Male,Graduate,STEM,8,5000-9999,Pvt Ltd,2,314,0
20486,City_No_75,0.939,,Graduate,STEM,>20,,,2,15,0
17400,City_No_16,0.91,Male,Graduate,STEM,2,,,never,10,0
22005,City_No_73,0.754,,Graduate,STEM,3,50-99,Pvt Ltd,>4,39,0
10612,City_No_21,0.624,Male,Masters,STEM,8,,,1,25,1
23365,City_No_101,0.5579999999999999,Male,Graduate,STEM,<1,<10,Early Stage Startup,1,146,1
13288,City_No_21,0.624,Male,Graduate,STEM,3,,,1,26,0
23430,City_No_20,0.7959999999999999,Male,Graduate,STEM,11,100-500,Pvt Ltd,>4,25,0
30404,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50,1
8930,City_No_103,0.92,Male,Graduate,STEM,9,10000+,Pvt Ltd,>4,30,0
3920,City_No_106,0.698,Male,Graduate,STEM,18,10000+,Pvt Ltd,4,39,0
29841,City_No_21,0.624,,High School,,<1,,,never,56,1
16289,City_No_21,0.624,,Graduate,STEM,3,50-99,,1,82,1
19889,City_No_21,0.624,,Graduate,STEM,7,10000+,Pvt Ltd,2,32,0
11780,City_No_16,0.91,Male,Graduate,STEM,>20,50-99,Pvt Ltd,1,43,1
8489,City_No_11,0.55,Male,,,15,100-500,Pvt Ltd,>4,15,1
32581,City_No_143,0.74,Male,Graduate,STEM,4,,,1,21,1
22420,City_No_67,0.855,Male,Graduate,Humanities,9,10000+,Pvt Ltd,2,226,0
28415,City_No_103,0.92,Male,Graduate,STEM,14,,,1,60,0
32260,City_No_78,0.579,Male,Graduate,STEM,2,,,1,9,0
21603,City_No_21,0.624,Male,Graduate,STEM,7,50-99,Pvt Ltd,1,50,0
19702,City_No_73,0.754,Male,High School,,4,1000-4999,Pvt Ltd,1,280,1
17665,City_No_16,0.91,Male,Graduate,STEM,3,50-99,,2,91,0
19612,City_No_21,0.624,Male,Masters,STEM,5,100-500,Pvt Ltd,1,15,1
18905,City_No_103,0.92,Male,Graduate,STEM,5,100-500,Pvt Ltd,2,14,0
824,City_No_16,0.91,Male,Graduate,STEM,10,500-999,Pvt Ltd,1,74,0
27275,City_No_21,0.624,Male,Graduate,STEM,20,,,2,43,1
14217,City_No_114,0.926,Male,Masters,STEM,14,500-999,Pvt Ltd,1,52,0
13209,City_No_75,0.939,,,,1,,,1,75,0
9414,City_No_21,0.624,Male,Graduate,STEM,8,100-500,Pvt Ltd,1,54,1
33242,City_No_73,0.754,Male,Graduate,STEM,8,<10,Early Stage Startup,1,50,0
24224,City_No_150,0.698,Male,Graduate,STEM,7,,Pvt Ltd,never,100,0
9684,City_No_10,0.895,Male,Masters,STEM,17,<10,Early Stage Startup,1,42,0
8584,City_No_16,0.91,Male,Phd,STEM,>20,100-500,Pvt Ltd,4,11,0
27003,City_No_16,0.91,Male,Masters,STEM,10,50-99,Pvt Ltd,2,74,0
17840,City_No_65,0.802,Male,High School,,7,50-99,Pvt Ltd,1,17,0
29723,City_No_45,0.89,Male,Graduate,STEM,9,50-99,Pvt Ltd,>4,90,0
33181,City_No_67,0.855,Male,Masters,STEM,>20,100-500,Pvt Ltd,2,234,0
29288,City_No_21,0.624,Male,Graduate,STEM,3,500-999,Pvt Ltd,3,11,1
3004,City_No_104,0.924,Male,Masters,Humanities,7,<10,Pvt Ltd,1,163,0
5828,City_No_16,0.91,Male,Graduate,STEM,10,50-99,Pvt Ltd,4,9,0
22211,City_No_67,0.855,Male,Graduate,Other,5,,,never,36,0
28193,City_No_13,0.8270000000000001,Male,Graduate,STEM,5,10/49,Public Sector,1,6,0
26291,City_No_75,0.939,Male,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,72,0
11739,City_No_114,0.926,Male,Graduate,STEM,18,100-500,NGO,3,84,0
20878,City_No_150,0.698,Male,Graduate,STEM,14,50-99,Public Sector,>4,24,0
31156,City_No_61,0.913,Male,High School,,>20,10/49,Pvt Ltd,1,77,0
21878,City_No_103,0.92,,Graduate,Other,20,10000+,Pvt Ltd,>4,56,0
7009,City_No_102,0.804,,Graduate,STEM,13,50-99,Pvt Ltd,1,22,0
31013,City_No_103,0.92,Male,Graduate,Humanities,17,50-99,Funded Startup,2,8,0
7145,City_No_93,0.865,Male,Masters,STEM,>20,,,>4,8,0
2690,City_No_103,0.92,Male,Graduate,STEM,>20,,,1,55,0
28829,City_No_21,0.624,Male,Graduate,STEM,9,100-500,Pvt Ltd,1,74,1
28477,City_No_21,0.624,,Masters,STEM,3,,,1,57,1
17107,City_No_21,0.624,Male,Graduate,STEM,2,<10,,1,36,0
17125,City_No_103,0.92,,,,2,,,never,146,0
5911,City_No_103,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,151,0
24069,City_No_21,0.624,Male,Graduate,STEM,11,50-99,Pvt Ltd,1,4,0
20803,City_No_116,0.743,Male,Masters,Other,2,100-500,,2,102,0
3752,City_No_114,0.926,Male,Graduate,STEM,7,10000+,Pvt Ltd,3,29,0
32925,City_No_16,0.91,Male,Masters,STEM,>20,10000+,Pvt Ltd,2,78,0
27494,City_No_136,0.897,,Masters,STEM,14,1000-4999,Pvt Ltd,>4,84,0
19818,City_No_21,0.624,Male,Graduate,STEM,2,<10,Pvt Ltd,2,141,1
22581,City_No_104,0.924,Male,High School,,8,100-500,Public Sector,1,41,1
2629,City_No_123,0.738,Male,Graduate,STEM,5,,Pvt Ltd,1,13,0
20143,City_No_57,0.866,Male,Masters,STEM,12,50-99,Pvt Ltd,1,30,0
2478,City_No_21,0.624,Male,Graduate,STEM,8,100-500,Pvt Ltd,2,104,1
25957,City_No_109,0.701,Male,Graduate,STEM,2,,,1,108,0
24981,City_No_45,0.89,,Graduate,STEM,9,50-99,Pvt Ltd,,62,0
27624,City_No_16,0.91,,Primary School,,8,50-99,Pvt Ltd,2,21,0
32355,City_No_71,0.884,Male,Graduate,STEM,12,<10,Early Stage Startup,1,98,0
12140,City_No_16,0.91,Female,Masters,Humanities,5,,Public Sector,1,57,0
9743,City_No_160,0.92,Male,Graduate,STEM,>20,,,>4,44,1
3827,City_No_103,0.92,Male,Masters,STEM,>20,10/49,Pvt Ltd,>4,9,0
9338,City_No_65,0.802,,Graduate,STEM,8,100-500,NGO,1,4,0
10386,City_No_103,0.92,Male,Graduate,STEM,>20,<10,Early Stage Startup,3,53,0
14901,City_No_114,0.926,,Masters,STEM,>20,500-999,Pvt Ltd,>4,108,0
6909,City_No_24,0.698,Female,Masters,STEM,7,,,1,98,1
20751,City_No_36,0.893,,Graduate,STEM,5,<10,Early Stage Startup,1,112,0
13597,City_No_36,0.893,Male,Masters,STEM,12,10000+,Pvt Ltd,1,107,0
4498,City_No_158,0.7659999999999999,Male,Graduate,STEM,>20,,,1,28,1
29508,City_No_114,0.926,Male,Masters,STEM,>20,100-500,Pvt Ltd,1,24,0
5205,City_No_162,0.767,,Graduate,STEM,>20,500-999,Public Sector,never,28,1
32947,City_No_43,0.516,,Graduate,STEM,4,,,1,15,1
4766,City_No_90,0.698,,High School,,2,,,never,76,0
428,City_No_103,0.92,Male,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,80,0
16219,City_No_19,0.682,,Graduate,STEM,3,,,,32,1
21843,City_No_73,0.754,Male,Graduate,STEM,>20,100-500,Pvt Ltd,2,96,0
17162,City_No_21,0.624,Male,Graduate,STEM,4,10/49,Pvt Ltd,1,11,1
15259,City_No_103,0.92,Male,Graduate,STEM,15,10/49,Pvt Ltd,>4,46,0
14487,City_No_21,0.624,Male,Graduate,Other,5,100-500,Pvt Ltd,1,20,0
8055,City_No_61,0.913,Male,Graduate,STEM,8,100-500,,4,46,0
4922,City_No_103,0.92,Male,Primary School,,10,<10,Pvt Ltd,1,14,0
20653,City_No_16,0.91,Male,Graduate,STEM,<1,,,1,44,0
707,City_No_103,0.92,,Graduate,STEM,14,50-99,Pvt Ltd,>4,27,0
1131,City_No_103,0.92,Male,Graduate,STEM,11,10000+,Pvt Ltd,>4,34,0
22219,City_No_103,0.92,Male,Graduate,STEM,11,50-99,Pvt Ltd,3,17,0
10454,City_No_103,0.92,Female,Graduate,Humanities,3,100-500,Pvt Ltd,3,40,0
14740,City_No_21,0.624,,Masters,STEM,3,,,1,20,1
12183,City_No_28,0.939,Male,Graduate,STEM,7,,,2,31,1
22052,City_No_46,0.762,Male,Masters,STEM,8,1000-4999,Public Sector,1,45,0
8677,City_No_67,0.855,Male,High School,,11,,Pvt Ltd,1,32,0
29432,City_No_89,0.925,Male,Graduate,STEM,8,50-99,Funded Startup,2,85,0
6812,City_No_64,0.6659999999999999,Male,Graduate,STEM,6,50-99,Pvt Ltd,1,110,0
14890,City_No_65,0.802,Male,Masters,Business Degree,11,,,2,35,0
9569,City_No_46,0.762,Male,Graduate,STEM,12,100-500,Pvt Ltd,3,6,0
6389,City_No_103,0.92,Male,Masters,Humanities,15,1000-4999,Pvt Ltd,4,11,0
14622,City_No_102,0.804,Male,Masters,STEM,>20,,,1,61,1
24586,City_No_136,0.897,Male,Masters,STEM,6,10/49,Early Stage Startup,1,91,0
9463,City_No_162,0.767,Male,Graduate,Humanities,>20,<10,Pvt Ltd,2,28,0
6379,City_No_160,0.92,,Masters,STEM,>20,100-500,Pvt Ltd,2,18,0
30514,City_No_105,0.794,Male,Graduate,STEM,7,100-500,,1,50,0
12349,City_No_19,0.682,Male,Graduate,STEM,6,1000-4999,,1,204,0
6995,City_No_114,0.926,Male,High School,,5,50-99,Pvt Ltd,2,256,0
13311,City_No_103,0.92,Male,Graduate,STEM,6,5000-9999,Pvt Ltd,2,26,0
26275,City_No_103,0.92,Male,Masters,Humanities,5,10000+,Pvt Ltd,4,168,1
30814,City_No_46,0.762,Male,Graduate,Other,2,1000-4999,Pvt Ltd,never,26,0
20823,City_No_114,0.926,Male,Masters,STEM,16,100-500,Pvt Ltd,>4,37,0
18810,City_No_162,0.767,Male,High School,,4,,,2,17,1
79,City_No_100,0.887,Male,Graduate,STEM,>20,,,4,42,1
16177,City_No_114,0.926,Male,Graduate,STEM,10,,,never,67,0
16141,City_No_16,0.91,,Graduate,STEM,13,,,>4,40,0
5417,City_No_10,0.895,Male,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,14,0
24280,City_No_21,0.624,Male,Graduate,STEM,4,500-999,Pvt Ltd,1,218,0
9393,City_No_94,0.698,Male,High School,,3,,,1,22,1
22112,City_No_16,0.91,Male,Graduate,STEM,13,50-99,Funded Startup,1,8,0
11003,City_No_103,0.92,Male,Masters,STEM,8,10/49,Funded Startup,1,38,0
12631,City_No_21,0.624,,Graduate,STEM,1,<10,,1,29,0
6326,City_No_99,0.915,Male,Graduate,STEM,8,1000-4999,Pvt Ltd,2,26,0
24870,City_No_21,0.624,,Masters,STEM,13,10000+,Pvt Ltd,2,22,0
18170,City_No_16,0.91,Male,Graduate,STEM,9,100-500,Pvt Ltd,1,50,0
33254,City_No_160,0.92,Female,Masters,STEM,>20,50-99,Pvt Ltd,>4,120,1
11821,City_No_46,0.762,Male,Graduate,STEM,9,100-500,Funded Startup,1,100,0
24937,City_No_21,0.624,Male,Graduate,STEM,4,50-99,Pvt Ltd,4,198,1
15837,City_No_103,0.92,,Graduate,Other,3,<10,Pvt Ltd,2,18,1
31083,City_No_103,0.92,Male,Masters,STEM,>20,,,4,80,1
15436,City_No_65,0.802,Female,Graduate,STEM,3,50-99,Pvt Ltd,1,144,1
13102,City_No_73,0.754,Male,Masters,STEM,>20,,,>4,41,0
30277,City_No_103,0.92,,Masters,STEM,9,10/49,Pvt Ltd,1,54,0
4475,City_No_90,0.698,Male,Masters,STEM,>20,10000+,Public Sector,1,28,0
4072,City_No_16,0.91,Male,Graduate,Humanities,>20,10000+,Public Sector,1,20,0
11085,City_No_173,0.878,Male,Graduate,No Major,14,50-99,NGO,3,45,0
3878,City_No_103,0.92,Male,Masters,STEM,6,10000+,Pvt Ltd,3,55,0
33104,City_No_16,0.91,Male,Graduate,STEM,5,50-99,Pvt Ltd,3,28,0
17304,City_No_28,0.939,Male,Masters,STEM,6,100-500,Pvt Ltd,1,96,0
23719,City_No_21,0.624,,Graduate,STEM,1,,,never,18,1
22348,City_No_19,0.682,Male,Graduate,STEM,9,,,1,42,0
18320,City_No_149,0.6890000000000001,,Graduate,STEM,4,50-99,Pvt Ltd,3,31,1
27959,City_No_21,0.624,,Graduate,STEM,6,10000+,Pvt Ltd,2,47,1
11655,City_No_28,0.939,Male,Masters,STEM,10,,,1,66,0
26713,City_No_103,0.92,Male,Graduate,STEM,4,10000+,Pvt Ltd,2,8,0
3248,City_No_102,0.804,Male,High School,,4,,Pvt Ltd,never,94,0
32877,City_No_103,0.92,Male,Graduate,STEM,>20,,,>4,40,1
25363,City_No_71,0.884,,Graduate,STEM,11,10/49,,1,15,0
22573,City_No_114,0.926,,Graduate,STEM,8,500-999,Pvt Ltd,never,53,0
440,City_No_103,0.92,Male,Masters,STEM,>20,10000+,Pvt Ltd,>4,42,0
27697,City_No_103,0.92,Male,Masters,STEM,7,5000-9999,Public Sector,4,8,0
10792,City_No_102,0.804,,Graduate,STEM,12,5000-9999,Pvt Ltd,1,182,0
30509,City_No_103,0.92,Male,Graduate,Other,8,100-500,NGO,1,128,0
28149,City_No_103,0.92,Female,Graduate,STEM,5,50-99,Pvt Ltd,2,25,1
24708,City_No_11,0.55,Male,Masters,STEM,4,100-500,NGO,2,37,1
32836,City_No_134,0.698,Male,,,>20,,,1,85,0
